年级,班级,姓名,语文,数学,外语,物理,化学,生物,政治,历史,地理
本高2023届,12班,农巧惠,110,91,121.5,63,72,74,/,/,/
本高2023届,12班,徐会萌,102,105,104,64,55,/,/,/,65
本高2023届,12班,邢海涓,106,99,124,66,80,62,/,/,/
本高2023届,13班,强露珣,102,82,108,64,50,52,/,/,/
本高2023届,14班,强翌甫,109,95,131,61,61,/,54,/,/
本高2023届,14班,杨润敏,109,109,106.5,55,45,/,59,/,/
本高2023届,14班,薛耘华,110,99,96.5,46,59,/,/,/,61
本高2023届,16班,贺珣京,100,72,69,/,/,/,38,55,48
本高2023届,,宁念晗,116,114,135,/,/,/,66,78,60
本高2023届,,蒙傲锬,122,113,122,58,72,61,/,/,/
本高2023届,,郦冰原,115,87,110,/,/,/,64,68,65
本高2023届,1班,滕鲁霖,118,118,125.5,85,80,79,/,/,/
本高2023届,3班,伍澎峻,103,88,107,/,/,/,36,44,46
本高2023届,4班,滕泓想,106,116,106,/,/,70,72,73,/
本高2023届,6班,张丁锴,105,121,110,73,68,/,/,/,63
本高2023届,8班,罗魁琥,101,110,117,49,67,54,/,/,/
本高2023届,10班,邢峻昶,104,116,100,78,79,73,/,/,/
本高2023届,10班,陈妙湘,112,108,96.5,61,/,63,/,/,71
本高2023届,10班,凤尚亮,118,106,130.5,71,/,70,/,/,66
本高2023届,10班,钱思钧,115,118,128.5,78,/,72,/,/,68
本高2023届,10班,伍美韵,109,118,106,68,/,53,/,/,55
本高2023届,13班,谢达灏,101,116,111,78,69,62,/,/,/
本高2023届,,司瑛柳,114,89,128.5,70,63,71,/,/,/
本高2023届,,舒华真,122,105,133.5,/,/,77,82,80,/
本高2023届,1班,凌壮西,115,134,128.5,86,80,78,/,/,/
本高2023届,1班,舒彩茉,112,129,121.5,81,74,79,/,/,/
本高2023届,2班,鲁朗韵,96,101,118,/,/,81,72,67,/
本高2023届,9班,万泓嫱,109,109,119.5,53,80,56,/,/,/
本高2023届,12班,明昱泉,119,87,119,69,61,60,/,/,/
本高2023届,12班,邴娟霓,112,105,111,73,65,78,/,/,/
本高2023届,14班,殷年青,84,80,94,50,39,39,/,/,/
本高2023届,15班,韩盼弛,113,112,93.5,56,41,59,/,/,/
本高2023届,,汪煊杰,118,112,116,/,/,/,62,69,72
本高2023届,,富妙莎,109,127,127,78,65,76,/,/,/
本高2023届,1班,汤柱诺,121,115,123.5,70,70,/,80,/,/
本高2023届,1班,齐嫒春,122,135,118.5,82,80,90,/,/,/
本高2023届,1班,武洵歆,118,116,128.5,80,64,80,/,/,/
本高2023届,1班,杭倩习,119,113,120,68,63,/,71,/,/
本高2023届,1班,舒铎汉,122,117,117.5,80,75,77,/,/,/
本高2023届,2班,奚冶雷,105,111,117,/,/,69,60,65,/
本高2023届,4班,姜梦蔚,93,62,99.5,/,/,44,25,49,/
本高2023届,4班,方姗歆,115,93,128,/,/,61,66,77,/
本高2023届,4班,黎珊凝,115,95,117.5,/,/,/,68,72,59
本高2023届,5班,计蓉纳,108,102,127.5,63,62,/,/,/,72
本高2023届,5班,杜书皎,113,107,102,64,73,/,/,/,54
本高2023届,7班,徐芯乐,116,136,136,92,87,81,/,/,/
本高2023届,7班,夏轩准,119,132,138.5,87,82,/,/,/,86
本高2023届,9班,时茂林,113,119,114,62,66,/,68,/,/
本高2023届,9班,祁莉优,114,116,123,88,70,/,77,/,/
本高2023届,10班,虞淮中,98,89,91,53,/,61,/,/,65
本高2023届,10班,宋进兴,103,70,109.5,24,65,33,/,/,/
本高2023届,10班,钱吉曙,115,81,88,72,62,44,/,/,/
本高2023届,14班,傅娥珊,104,126,120.5,75,73,/,/,/,69
本高2023届,15班,仲莺蓉,113,89,112.5,47,39,/,38,/,/
本高2023届,,许淑静,118,136,126,83,74,77,/,/,/
本高2023届,,华萍嫚,117,103,124.5,/,/,/,74,74,53
本高2023届,1班,卫辰然,116,129,108,88,86,86,/,/,/
本高2023届,1班,奚行孟,112,127,122.5,79,81,83,/,/,/
本高2023届,1班,花默争,114,92,106,65,55,77,/,/,/
本高2023届,3班,井牧贤,101,105,123.5,/,/,48,64,67,/
本高2023届,3班,农烽柳,99,93,124,/,/,59,61,67,/
本高2023届,4班,薄湘宝,115,89,120.5,/,/,/,55,62,70
本高2023届,4班,伍牧飞,111,93,112.5,/,/,59,54,65,/
本高2023届,4班,幸余举,113,98,118.5,/,/,/,45,58,43
本高2023届,4班,谭令雄,109,101,120,/,/,/,82,68,60
本高2023届,5班,郜潇坦,102,86,98.5,55,61,/,/,/,54
本高2023届,5班,孟耘妃,105,103,118,50,69,/,/,/,57
本高2023届,6班,周娣娅,104,104,132.5,69,79,77,/,/,/
本高2023届,6班,岑佳鼎,114,126,123,81,91,73,/,/,/
本高2023届,7班,班丹鹃,123,129,132,89,82,91,/,/,/
本高2023届,8班,邢创奔,111,118,105,52,52,48,/,/,/
本高2023届,9班,鲍郁雷,90,79,122.5,35,57,/,/,/,51
本高2023届,9班,昌鹤晋,95,90,102.5,55,39,54,/,/,/
本高2023届,9班,郑声迁,94,110,84.5,48,61,39,/,/,/
本高2023届,9班,伍麟军,100,99,100.5,63,58,68,/,/,/
本高2023届,10班,韦昶逸,105,112,116.5,65,74,62,/,/,/
本高2023届,10班,贾妤涓,99,120,130.5,84,70,71,/,/,/
本高2023届,10班,唐心焕,101,91,113,49,/,51,/,/,67
本高2023届,10班,罗恩达,99,115,114.5,56,75,76,/,/,/
本高2023届,12班,骆珣卉,101,121,103,55,58,/,/,/,64
本高2023届,12班,郭蜜念,110,94,130.5,44,59,/,/,/,67
本高2023届,13班,吕豪弛,118,112,119,58,63,72,/,/,/
本高2023届,13班,任茵韵,96,86,103,41,27,39,/,/,/
本高2023届,13班,钟魁恩,107,92,106.5,37,50,64,/,/,/
本高2023届,13班,瞿俭榕,93,100,122,56,59,60,/,/,/
本高2023届,14班,郭巧绮,89,114,109.5,54,60,63,/,/,/
本高2023届,15班,葛煜斌,101,114,103.5,83,61,/,/,/,64
本高2023届,,唐荟星,119,120,130,94,82,/,/,/,72
本高2023届,,谢晟喆,104,126,131,67,72,73,/,/,/
本高2023届,,岑筝爱,111,127,119.5,75,74,71,/,/,/
本高2023届,,武泉沫,96,102,112.5,/,/,/,46,54,54
本高2023届,,邴笛田,106,110,129,57,66,79,/,/,/
本高2023届,,顾冠冠,109,129,126,/,/,/,74,72,81
本高2023届,1班,幸章朴,108,130,134,75,69,81,/,/,/
本高2023届,1班,卫圣屹,102,117,113.5,82,70,82,/,/,/
本高2023届,2班,赖蒙可,107,92,99.5,/,/,38,55,56,/
本高2023届,2班,邵伟益,109,84,124.5,/,/,/,68,72,57
本高2023届,2班,韩剑名,112,98,108,/,/,/,53,72,77
本高2023届,2班,孟瑾娆,108,80,115.5,/,/,/,45,59,47
本高2023届,2班,梅瑾月,119,79,130,/,/,/,76,74,63
本高2023届,2班,蒋柳琪,104,106,106.5,/,/,/,68,43,68
本高2023届,3班,翟琰祯,111,121,132.5,/,/,/,61,57,72
本高2023届,3班,郭彤默,112,113,119,/,/,53,58,49,/
本高2023届,3班,农蕴纳,115,53,125.5,/,/,/,47,60,55
本高2023届,4班,沈齐一,113,104,97.5,/,/,/,53,59,63
本高2023届,4班,顾帆嵘,101,104,117.5,/,/,70,66,76,/
本高2023届,4班,田殉晔,105,64,112,/,/,52,44,59,/
本高2023届,4班,莫西庄,111,114,103.5,/,/,46,45,57,/
本高2023届,4班,左冠斌,104,91,105.5,/,/,/,43,67,52
本高2023届,4班,戚鸣焱,105,89,120,/,/,/,51,73,46
本高2023届,5班,唐林杰,105,91,109.5,53,59,/,/,/,62
本高2023届,5班,水娜妮,114,126,86.5,75,68,/,/,/,73
本高2023届,5班,齐泰品,103,91,93,56,64,/,/,/,64
本高2023届,5班,汪芸莹,118,90,131,53,44,/,/,/,65
本高2023届,5班,郑惟蔷,99,97,100,68,52,/,/,/,55
本高2023届,6班,鲍标成,106,133,102.5,73,67,73,/,/,/
本高2023届,6班,滕迎枫,117,130,104,70,65,/,68,/,/
本高2023届,6班,吴丽婷,108,124,129,96,76,80,/,/,/
本高2023届,6班,高艳娥,111,126,134.5,74,67,/,/,/,76
本高2023届,7班,左聪佳,123,123,120,93,82,88,/,/,/
本高2023届,7班,褚镇彬,120,121,113.5,/,/,82,81,77,/
本高2023届,8班,毛咏铎,109,130,123.5,69,69,66,/,/,/
本高2023届,8班,单日发,102,92,121.5,61,48,57,/,/,/
本高2023届,8班,彭灏岗,107,111,114.5,68,53,70,/,/,/
本高2023届,8班,袁运平,94,109,109.5,48,53,62,/,/,/
本高2023届,9班,伊柱通,105,78,93,45,43,41,/,/,/
本高2023届,9班,陆爽文,88,81,117.5,54,52,/,/,/,61
本高2023届,9班,盛荔秋,104,107,108,54,46,61,/,/,/
本高2023届,9班,伏畅郁,93,101,111,67,60,/,57,/,/
本高2023届,9班,杜迅梅,101,98,127,45,53,/,63,/,/
本高2023届,9班,邵骊茵,107,100,102,55,69,53,/,/,/
本高2023届,9班,井队俭,109,116,110.5,70,63,/,71,/,/
本高2023届,9班,邓颉轶,107,128,114.5,48,55,67,/,/,/
本高2023届,9班,万创炳,96,95,119,59,69,/,67,/,/
本高2023届,9班,包念迅,113,123,103,64,60,/,/,/,61
本高2023届,10班,晏为妮,109,65,118,56,/,56,/,/,67
本高2023届,10班,骆凝娟,70,90,89,28,/,40,/,/,60
本高2023届,10班,林嫚泓,95,84,92.5,36,/,55,/,/,65
本高2023届,10班,秋泳薇,117,111,137.5,74,73,72,/,/,/
本高2023届,10班,金怡文,117,93,89,58,61,60,/,/,/
本高2023届,11班,冯兵弘,110,108,118,57,51,/,/,/,67
本高2023届,11班,童纯妹,103,80,119.5,47,45,/,/,/,63
本高2023届,11班,吕婉诗,106,87,126,60,77,/,/,/,64
本高2023届,12班,左忆馨,99,110,121.5,59,46,/,/,/,48
本高2023届,12班,龙攀战,102,78,117,30,40,/,/,/,53
本高2023届,12班,顾惠美,97,104,129,60,72,73,/,/,/
本高2023届,12班,祖菊慧,107,96,104.5,39,57,/,64,/,/
本高2023届,12班,范钟熠,104,99,125.5,45,69,76,/,/,/
本高2023届,12班,奚微铭,106,95,120.5,69,66,69,/,/,/
本高2023届,12班,莫丽谨,83,92,107,31,56,58,/,/,/
本高2023届,13班,石冰尉,105,123,110,78,69,56,/,/,/
本高2023届,13班,梅亮钊,/,/,114,69,73,67,/,/,/
本高2023届,13班,支孝冰,89,111,112,66,71,65,/,/,/
本高2023届,13班,牧坤孟,103,107,99,59,60,66,/,/,/
本高2023届,14班,范丹亚,102,56,127,29,40,/,/,/,53
本高2023届,14班,李纯勋,110,96,115.5,44,48,/,55,/,/
本高2023届,14班,蒋泓川,99,89,105,46,34,/,53,/,/
本高2023届,14班,韶航珑,101,117,113,68,86,68,/,/,/
本高2023届,14班,许然西,97,72,95,46,52,42,/,/,/
本高2023届,14班,牧红爽,111,127,120.5,71,66,66,/,/,/
本高2023届,14班,邵姝凡,107,86,123,50,50,53,/,/,/
本高2023届,15班,俞想妤,96,79,100,46,49,49,/,/,/
本高2023届,15班,滑朝建,89,118,117,69,67,72,/,/,/
本高2023届,16班,庞韧淼,103,/,/,/,/,/,/,/,/
本高2023届,,苏钥焰,122,118,133,/,/,/,69,70,69
本高2023届,,何梅芯,102,107,129.5,/,/,/,64,72,78
本高2023届,,郭保树,117,130,139.5,/,/,/,82,77,67
本高2023届,,井为菲,122,128,137.5,/,/,78,90,89,/
本高2023届,,胡满鉴,109,110,127.5,79,72,83,/,/,/
本高2023届,1班,徐冉为,115,122,115,84,86,89,/,/,/
本高2023届,1班,徐嵘音,119,123,124,79,64,/,/,/,74
本高2023届,1班,穆玫冰,108,133,129.5,78,74,81,/,/,/
本高2023届,2班,殷妃义,90,66,118,/,/,44,49,51,/
本高2023届,2班,钟贞凡,88,19,83,/,/,/,28,46,44
本高2023届,2班,吴涌钧,101,3,116,/,/,/,40,/,50
本高2023届,2班,江榕晶,110,103,116.5,/,/,/,61,49,64
本高2023届,3班,时城祯,106,104,124,/,/,68,71,74,/
本高2023届,3班,芮昭花,122,130,131,/,/,/,72,77,73
本高2023届,3班,姜渝锬,121,115,124,/,/,69,72,79,/
本高2023届,3班,汤歌莺,112,112,131,/,/,62,81,61,/
本高2023届,4班,怀茉琚,112,90,127,/,/,/,78,63,77
本高2023届,5班,薛芬菲,121,90,108.5,65,60,/,/,/,79
本高2023届,5班,姚隽耘,111,90,108.5,61,55,/,/,/,46
本高2023届,5班,仰霄宪,113,93,117,61,64,/,/,/,76
本高2023届,6班,高寒登,112,122,126.5,81,69,/,66,/,/
本高2023届,6班,颜斯谨,106,107,124,68,88,/,/,/,65
本高2023届,6班,昌樱素,109,112,139.5,68,67,77,/,/,/
本高2023届,7班,沈薇亚,118,123,125,67,84,73,/,/,/
本高2023届,7班,郦珏茹,117,139,130.5,89,89,71,/,/,/
本高2023届,7班,秦淳雪,110,139,128,69,70,64,/,/,/
本高2023届,8班,阮杏苹,105,116,128.5,57,72,56,/,/,/
本高2023届,8班,程纯驰,96,107,118.5,64,75,80,/,/,/
本高2023届,8班,瞿典珉,115,105,121,69,65,78,/,/,/
本高2023届,8班,齐隽香,111,110,107.5,56,67,67,/,/,/
本高2023届,9班,祖知杉,107,105,103.5,78,64,/,67,/,/
本高2023届,9班,毕嫣栋,105,99,95.5,79,69,57,/,/,/
本高2023届,10班,孙田轲,92,108,106.5,55,/,71,/,/,67
本高2023届,10班,孙贤实,109,134,137.5,89,/,80,/,/,68
本高2023届,10班,符鹏茂,117,107,131,61,74,68,/,/,/
本高2023届,10班,郭锨丁,108,96,130,69,68,73,/,/,/
本高2023届,10班,夏晔吉,109,102,114.5,67,/,57,/,/,78
本高2023届,11班,姜牧定,109,123,125,60,77,/,/,/,68
本高2023届,11班,宣霁娓,112,107,110.5,66,71,/,/,/,63
本高2023届,11班,钱昕乐,120,110,124,70,69,/,/,/,69
本高2023届,11班,裘羽谊,100,107,103.5,61,74,/,/,/,63
本高2023届,12班,宋琪淑,100,94,94,41,47,50,/,/,/
本高2023届,12班,郎甜雯,102,117,105.5,69,75,69,/,/,/
本高2023届,12班,马薇闯,104,97,110.5,56,33,/,37,/,/
本高2023届,13班,莫珑凝,96,89,82,55,37,51,/,/,/
本高2023届,13班,荣喜坤,113,92,97.5,62,58,66,/,/,/
本高2023届,13班,贡思溢,115,117,127.5,81,75,75,/,/,/
本高2023届,13班,伍琰忱,98,111,87.5,51,53,60,/,/,/
本高2023届,13班,魏融冶,94,89,107,49,50,63,/,/,/
本高2023届,13班,常仁宙,94,42,99,26,36,34,/,/,/
本高2023届,14班,金洵冲,101,76,101.5,51,43,61,/,/,/
本高2023届,15班,周恩禹,107,122,96.5,69,60,54,/,/,/
本高2023届,15班,徐屹友,91,108,103.5,70,73,75,/,/,/
本高2023届,15班,武品恩,108,84,91,48,45,51,/,/,/
本高2023届,,丁珣萌,112,96,124.5,67,56,75,/,/,/
本高2023届,,窦霖进,118,120,128.5,72,60,/,73,/,/
本高2023届,,郑耀信,106,136,122.5,85,78,/,62,/,/
本高2023届,,幸欣竹,113,110,134,/,/,/,80,78,75
本高2023届,,朱芬欣,112,116,131,64,68,/,69,/,/
本高2023届,,江北靖,123,126,122.5,76,56,73,/,/,/
本高2023届,1班,庞霁隽,108,116,112,76,55,/,/,/,71
本高2023届,1班,童歆瑶,120,118,119.5,53,51,70,/,/,/
本高2023届,1班,任晔喜,93,127,114.5,81,72,/,/,/,68
本高2023届,2班,诸冰朵,123,114,116,/,/,75,67,71,/
本高2023届,2班,宣子麟,102,92,120,/,/,/,66,71,71
本高2023届,2班,董盼竹,115,93,113,/,/,72,64,54,/
本高2023届,2班,凤榕贞,102,47,65,/,/,/,42,61,64
本高2023届,2班,郭晨朝,110,127,112.5,/,/,79,73,77,/
本高2023届,3班,翁晶恋,106,103,113.5,/,/,63,56,62,/
本高2023届,3班,芮韵习,105,135,117,/,/,77,57,82,/
本高2023届,3班,侯娆璐,116,105,116.5,/,/,/,74,65,63
本高2023届,4班,常贝通,116,118,130,/,/,/,64,72,66
本高2023届,4班,邹尤栋,102,103,88.5,/,/,/,44,68,34
本高2023届,4班,徐融仲,118,76,109.5,/,/,/,57,67,58
本高2023届,4班,顾芝默,102,86,119,/,/,50,64,75,/
本高2023届,4班,蒙熠莺,118,95,113.5,/,/,/,65,74,54
本高2023届,4班,庞炜豪,121,92,125.5,/,/,/,56,73,69
本高2023届,4班,姚盈游,118,101,126,/,/,/,72,59,81
本高2023届,4班,怀朴魁,120,118,120,/,/,65,59,64,/
本高2023届,4班,范颜佳,100,73,107.5,/,/,/,51,51,58
本高2023届,4班,包冶荷,102,104,115.5,/,/,/,59,65,74
本高2023届,5班,秦萌芯,114,92,132,74,69,/,/,/,59
本高2023届,5班,郝仲勤,108,105,124,69,65,/,/,/,64
本高2023届,6班,杜姝若,120,103,119.5,54,68,/,68,/,/
本高2023届,6班,云野婕,105,113,135,46,77,/,/,/,68
本高2023届,7班,陆杉真,118,122,121.5,/,/,/,72,75,71
本高2023届,7班,瞿靖宜,114,127,137,83,65,88,/,/,/
本高2023届,8班,郜征如,121,117,116.5,51,51,58,/,/,/
本高2023届,8班,裴庚嘉,106,110,103.5,75,67,66,/,/,/
本高2023届,8班,纪彤荟,119,118,127,61,68,67,/,/,/
本高2023届,9班,尚青楷,116,109,106.5,63,64,/,68,/,/
本高2023届,9班,霍肠领,108,106,120,65,75,/,71,/,/
本高2023届,9班,缪旋奎,114,89,127,53,58,56,/,/,/
本高2023届,9班,奚玲红,98,112,111,56,52,72,/,/,/
本高2023届,10班,薛珂舜,100,100,116,58,/,56,/,/,61
本高2023届,10班,管杨忆,95,86,113.5,41,/,52,/,/,62
本高2023届,11班,宁雅容,99,99,128,49,56,/,/,/,59
本高2023届,11班,祖平锁,106,120,99,51,50,/,/,/,73
本高2023届,11班,富有权,99,107,128.5,66,52,/,/,/,69
本高2023届,11班,孔娟霜,92,77,104.5,36,34,/,/,/,32
本高2023届,11班,谢瑶竹,103,124,96,72,/,/,/,/,/
本高2023届,11班,褚强琰,102,125,91,49,50,/,/,/,52
本高2023届,11班,鲍柯元,102,112,126,69,72,/,/,/,60
本高2023届,11班,柯予楚,113,125,127,67,56,/,/,/,79
本高2023届,11班,龚千萱,99,80,121,52,57,/,/,/,81
本高2023届,12班,郁艾玥,107,91,113,41,56,51,/,/,/
本高2023届,12班,支霞露,113,106,136.5,80,70,76,/,/,/
本高2023届,12班,伏音昭,104,80,110.5,44,43,55,/,/,/
本高2023届,12班,何耘媛,105,102,123,80,78,83,/,/,/
本高2023届,12班,祁润熠,113,100,112.5,60,59,61,/,/,/
本高2023届,12班,秦泳烨,113,78,120,61,50,/,/,/,54
本高2023届,12班,郑非鹏,98,107,110,44,57,73,/,/,/
本高2023届,13班,管谦革,112,115,108,72,59,65,/,/,/
本高2023届,13班,倪婵芯,105,111,117,68,54,64,/,/,/
本高2023届,14班,仰伶梦,113,92,117.5,66,81,53,/,/,/
本高2023届,14班,秋姝蕙,108,99,117,63,71,/,60,/,/
本高2023届,14班,苏昌飚,110,74,108.5,19,35,/,46,/,/
本高2023届,15班,童樱忆,106,119,122,71,61,66,/,/,/
本高2023届,,卓滢绚,114,104,127.5,80,68,64,/,/,/
本高2023届,,祖韬齐,125,123,136.5,/,/,/,80,70,85
本高2023届,,韶赢万,111,125,121.5,95,71,77,/,/,/
本高2023届,1班,方芝沁,105,119,117.5,82,76,70,/,/,/
本高2023届,1班,武劫柏,121,115,124,80,72,/,/,/,81
本高2023届,1班,毕名飙,116,131,123.5,74,76,76,/,/,/
本高2023届,1班,伍琦婵,103,127,118.5,78,78,/,/,/,72
本高2023届,1班,葛延嘉,119,119,118.5,59,68,/,/,/,72
本高2023届,1班,常惟星,113,126,123.5,84,83,82,/,/,/
本高2023届,2班,姜林韧,101,119,109.5,/,/,/,70,61,59
本高2023届,2班,姜和牧,111,98,116,/,/,/,62,52,61
本高2023届,2班,秦涌双,117,104,129.5,/,/,72,74,72,/
本高2023届,2班,陶珑唯,116,100,104,/,/,70,67,67,/
本高2023届,2班,芮霁曦,90,26,121,/,/,/,35,70,54
本高2023届,2班,倪芝宝,111,105,123,/,/,/,60,54,79
本高2023届,2班,甄研忻,99,/,116,/,/,/,/,54,/
本高2023届,2班,伏宽岱,112,80,102,/,/,62,58,65,/
本高2023届,3班,仲皓亮,119,102,120,/,/,73,76,76,/
本高2023届,3班,强松利,114,109,124,/,/,77,59,66,/
本高2023届,3班,嵇羚慧,111,115,122.5,/,/,/,79,76,67
本高2023届,3班,邱婷丹,110,92,111,/,/,43,37,68,/
本高2023届,3班,龙航卿,99,91,120.5,/,/,33,34,60,/
本高2023届,3班,宁均涌,116,118,124,/,/,85,71,70,/
本高2023届,4班,汤昶宁,118,94,103.5,/,/,/,50,57,66
本高2023届,4班,汪勉昀,118,88,116.5,/,/,/,66,68,64
本高2023届,4班,温桦舒,112,104,115.5,/,/,/,49,62,61
本高2023届,4班,巫蔓雅,103,114,112.5,/,/,/,64,81,79
本高2023届,4班,祝理炯,105,96,124,/,/,/,55,67,67
本高2023届,4班,劳如汉,109,110,110.5,/,/,36,48,59,/
本高2023届,4班,龙莉绚,110,79,113,/,/,/,59,60,59
本高2023届,4班,尤牧隽,102,95,97,/,/,51,52,75,/
本高2023届,5班,周悦月,116,128,103,58,67,/,/,/,76
本高2023届,5班,时晨腾,101,84,103,51,43,/,/,/,64
本高2023届,6班,薛东吉,104,131,107.5,77,77,/,/,/,75
本高2023届,6班,羿曼晨,111,116,115,61,70,65,/,/,/
本高2023届,6班,郁真婷,116,121,125.5,81,69,71,/,/,/
本高2023届,6班,蒋轶旭,117,130,132.5,75,79,/,/,/,72
本高2023届,6班,薛西翰,106,121,137.5,75,71,75,/,/,/
本高2023届,6班,秦裙嘉,116,109,137,63,78,70,/,/,/
本高2023届,6班,郜韶旎,123,113,134.5,69,50,73,/,/,/
本高2023届,6班,丁军陵,102,118,129,86,82,/,/,/,63
本高2023届,6班,谢勉子,116,125,124.5,89,72,76,/,/,/
本高2023届,7班,刘煦城,121,132,120,82,77,77,/,/,/
本高2023届,8班,农昀珠,92,100,104,78,63,57,/,/,/
本高2023届,8班,史化闯,92,107,103.5,65,46,36,/,/,/
本高2023届,8班,颜松坤,106,76,114.5,70,52,60,/,/,/
本高2023届,8班,舒莺靓,115,120,119.5,54,77,70,/,/,/
本高2023届,8班,姬营晗,99,113,126,66,71,66,/,/,/
本高2023届,8班,贡和福,113,81,95,53,61,42,/,/,/
本高2023届,8班,祖瑶韶,103,127,110,73,63,73,/,/,/
本高2023届,8班,焦盼姬,95,110,110,72,57,66,/,/,/
本高2023届,9班,颜璞蔚,112,110,118,67,54,74,/,/,/
本高2023届,9班,韦淞晨,110,108,99,55,40,/,50,/,/
本高2023届,9班,倪晔盼,103,110,90.5,74,72,/,/,/,69
本高2023届,9班,符奕游,85,81,72.5,36,14,/,45,/,/
本高2023届,9班,吕佳壮,100,99,108,48,52,/,/,/,62
本高2023届,9班,时澄娟,102,96,99.5,54,35,31,/,/,/
本高2023届,10班,戴碧婉,110,92,103,54,/,61,/,/,77
本高2023届,10班,宁桢旖,103,103,108.5,49,/,61,/,/,54
本高2023届,10班,周为君,104,87,115,45,/,69,/,/,79
本高2023届,10班,宫嘉深,108,88,115,50,/,55,/,/,67
本高2023届,10班,施如艾,96,90,103,55,50,53,/,/,/
本高2023届,10班,鲁暖习,109,122,124.5,74,74,67,/,/,/
本高2023届,10班,潘通争,109,105,126,55,70,64,/,/,/
本高2023届,11班,黄翠妤,113,127,112.5,67,66,/,/,/,70
本高2023届,11班,彭松朔,113,101,123,59,58,/,/,/,70
本高2023届,11班,焦柳韶,97,95,113,71,57,/,/,/,65
本高2023届,11班,诸丰乾,98,113,112.5,55,58,/,/,/,58
本高2023届,11班,符格霓,86,114,107.5,68,64,/,/,/,62
本高2023届,11班,惠化锴,103,91,87.5,66,42,/,/,/,55
本高2023届,11班,梅薇彬,105,100,131.5,66,70,/,/,/,68
本高2023届,11班,柳曦润,104,93,128.5,51,60,/,/,/,59
本高2023届,11班,曹江疆,109,106,119.5,54,64,/,/,/,57
本高2023届,12班,孙轶名,114,99,96,57,57,/,/,/,63
本高2023届,12班,尤知鹃,111,93,133,56,55,60,/,/,/
本高2023届,12班,万衡林,96,107,101,63,57,46,/,/,/
本高2023届,12班,孙瑾晗,104,90,126,60,73,/,58,/,/
本高2023届,12班,任坦将,109,107,113.5,72,72,56,/,/,/
本高2023届,13班,傅滢鹃,96,77,121.5,36,20,33,/,/,/
本高2023届,13班,童铮墨,101,94,106.5,53,60,63,/,/,/
本高2023届,13班,刁赫锟,92,116,115,57,60,63,/,/,/
本高2023届,13班,司淞建,101,95,91.5,59,40,56,/,/,/
本高2023届,14班,孔珠恋,108,123,105,60,70,/,56,/,/
本高2023届,14班,云翰炳,109,95,121,45,39,/,46,/,/
本高2023届,14班,王沙琰,112,103,125,54,63,/,76,/,/
本高2023届,14班,祖薇实,100,91,125,42,53,/,/,/,68
本高2023届,14班,解如果,107,99,112.5,65,61,/,60,/,/
本高2023届,15班,刘颢路,113,126,120.5,64,66,74,/,/,/
本高2023届,15班,计祺献,104,107,103,76,69,/,/,/,67
本高2023届,15班,吉妙菱,106,99,98,50,34,/,65,/,/
本高2023届,15班,孟灵珍,90,96,95,66,64,75,/,/,/
本高2023届,15班,黄贤珉,89,122,96.5,64,61,/,/,/,64
本高2023届,15班,龚红浪,109,105,117.5,72,60,75,/,/,/
本高2023届,15班,时良欢,98,109,105.5,64,71,/,61,/,/
本高2023届,15班,诸舰壮,112,115,112,75,62,/,54,/,/
本高2023届,15班,管女恋,118,108,95,64,49,69,/,/,/
本高2023届,,姬诺璞,102,112,114.5,80,66,/,78,/,/
本高2023届,,王茵润,100,119,131.5,73,52,66,/,/,/
本高2023届,,翁瑜樱,106,103,131,68,69,55,/,/,/
本高2023届,,经钧娉,108,107,127.5,/,/,70,72,74,/
本高2023届,,颜富淼,97,113,131,82,56,72,/,/,/
本高2023届,,杨滔帅,120,112,123.5,/,/,/,65,70,73
本高2023届,,周汉伟,129,114,132,78,89,86,/,/,/
本高2023届,,冯月姗,111,130,122,85,83,/,67,/,/
本高2023届,,林琪昭,124,107,121.5,/,/,74,74,69,/
本高2023届,,强翰锬,127,107,123,/,/,74,67,73,/
本高2023届,,周国鸣,117,97,134.5,/,/,72,69,69,/
