年级,班级,姓名,语文,数学,外语,物理,化学,生物,政治,历史,地理
本高2023届,7班,夏轩准,107,124,135.5,75,57,/,/,/,74
本高2023届,9班,时茂林,100,83,119.5,74,61,/,62,/,/
本高2023届,9班,祁莉优,111,102,118,82,51,/,72,/,/
本高2023届,10班,虞淮中,93,79,79,49,/,56,/,/,65
本高2023届,10班,宋进兴,97,83,109.5,35,40,42,/,/,/
本高2023届,10班,钱吉曙,107,80,90,50,59,61,/,/,/
本高2023届,14班,傅娥珊,117,96,104.5,70,60,/,/,/,70
本高2023届,15班,仲莺蓉,105,72,112,49,36,/,65,/,/
本高2023届,1班,卫辰然,114,109,116,74,78,84,/,/,/
本高2023届,1班,奚行孟,115,111,132,96,76,72,/,/,/
本高2023届,1班,花默争,103,89,118,66,35,81,/,/,/
本高2023届,3班,井牧贤,115,85,125.5,/,/,63,72,71,/
本高2023届,3班,农烽柳,105,68,129,/,/,43,65,68,/
本高2023届,4班,薄湘宝,106,69,133,/,/,/,60,78,67
本高2023届,4班,伍牧飞,101,64,119.5,/,/,49,62,63,/
本高2023届,4班,幸余举,98,51,121,/,/,/,57,62,37
本高2023届,4班,谭令雄,102,75,127.5,/,/,/,58,71,50
本高2023届,5班,郜潇坦,102,79,92,47,31,/,/,/,48
本高2023届,5班,孟耘妃,94,65,131,43,34,/,/,/,51
本高2023届,6班,周娣娅,113,106,130,67,67,69,/,/,/
本高2023届,6班,岑佳鼎,98,106,129.5,78,77,69,/,/,/
本高2023届,7班,班丹鹃,107,106,132,80,88,92,/,/,/
本高2023届,8班,邢创奔,108,82,107.5,39,39,48,/,/,/
本高2023届,9班,鲍郁雷,96,81,120,37,40,/,/,/,46
本高2023届,9班,昌鹤晋,91,87,117.5,44,33,49,/,/,/
本高2023届,9班,郑声迁,100,79,98,45,41,44,/,/,/
本高2023届,9班,伍麟军,115,75,117.5,50,48,59,/,/,/
本高2023届,10班,韦昶逸,103,93,115,65,53,67,/,/,/
本高2023届,10班,贾妤涓,107,109,123.5,68,71,76,/,/,/
本高2023届,10班,唐心焕,97,69,118.5,38,/,54,/,/,59
本高2023届,10班,罗恩达,105,108,108.5,77,55,83,/,/,/
本高2023届,12班,骆珣卉,107,91,109,56,56,/,/,/,71
本高2023届,12班,郭蜜念,113,109,121.5,53,66,/,/,/,68
本高2023届,13班,吕豪弛,99,76,116,60,43,73,/,/,/
本高2023届,13班,任茵韵,108,79,113.5,39,23,45,/,/,/
本高2023届,13班,钟魁恩,102,49,87.5,35,29,63,/,/,/
本高2023届,13班,瞿俭榕,99,74,117.5,53,27,64,/,/,/
本高2023届,14班,郭巧绮,90,67,108.5,46,38,43,/,/,/
本高2023届,15班,葛煜斌,90,92,98,57,42,/,/,/,59
本高2023届,1班,幸章朴,113,95,121,72,52,80,/,/,/
本高2023届,1班,卫圣屹,106,104,113.5,66,61,78,/,/,/
本高2023届,2班,赖蒙可,103,62,106.5,/,/,58,67,60,/
本高2023届,2班,邵伟益,115,86,129,/,/,/,75,75,69
本高2023届,2班,韩剑名,118,65,114.5,/,/,/,63,68,67
本高2023届,2班,孟瑾娆,96,50,120.5,/,/,/,57,74,52
本高2023届,2班,梅瑾月,120,61,132,/,/,/,70,70,72
本高2023届,2班,蒋柳琪,100,76,124,/,/,/,65,75,63
本高2023届,3班,翟琰祯,105,109,136,/,/,/,72,76,67
本高2023届,3班,郭彤默,107,87,124,/,/,43,57,68,/
本高2023届,3班,农蕴纳,103,52,112.5,/,/,/,62,67,44
本高2023届,4班,沈齐一,99,96,98.5,/,/,/,70,68,56
本高2023届,4班,顾帆嵘,89,87,116.5,/,/,64,72,72,/
本高2023届,4班,田殉晔,95,53,113.5,/,/,37,49,67,/
本高2023届,4班,莫西庄,106,87,92.5,/,/,56,62,69,/
本高2023届,4班,左冠斌,99,64,128.5,/,/,/,55,70,40
本高2023届,4班,戚鸣焱,94,47,123.5,/,/,/,53,66,41
本高2023届,5班,唐林杰,107,62,124,57,42,/,/,/,52
本高2023届,5班,水娜妮,102,79,119,61,51,/,/,/,68
本高2023届,5班,齐泰品,/,77,92,/,36,/,/,/,46
本高2023届,5班,汪芸莹,100,65,130.5,44,25,/,/,/,54
本高2023届,5班,郑惟蔷,100,76,90.5,46,34,/,/,/,52
本高2023届,6班,鲍标成,104,96,116,66,61,76,/,/,/
本高2023届,6班,滕迎枫,111,115,123.5,70,69,/,66,/,/
本高2023届,6班,吴丽婷,102,89,121.5,70,56,88,/,/,/
本高2023届,6班,高艳娥,/,/,132.5,59,60,/,/,/,69
本高2023届,7班,左聪佳,116,112,137.5,87,81,82,/,/,/
本高2023届,7班,褚镇彬,121,105,123,/,/,71,60,82,/
本高2023届,8班,毛咏铎,111,87,110,76,72,66,/,/,/
本高2023届,8班,单日发,97,90,112,50,39,41,/,/,/
本高2023届,8班,彭灏岗,104,73,125.5,77,55,70,/,/,/
本高2023届,8班,袁运平,109,76,114.5,54,37,53,/,/,/
本高2023届,9班,伊柱通,93,34,68.5,14,20,33,/,/,/
本高2023届,9班,陆爽文,110,64,104,45,29,/,/,/,63
本高2023届,9班,盛荔秋,99,77,131.5,48,39,61,/,/,/
本高2023届,9班,伏畅郁,100,54,113,54,25,/,64,/,/
本高2023届,9班,杜迅梅,94,88,133,47,28,/,59,/,/
本高2023届,9班,邵骊茵,109,91,125,33,38,57,/,/,/
本高2023届,9班,井队俭,111,70,112.5,66,43,/,64,/,/
本高2023届,9班,邓颉轶,101,83,117,58,31,48,/,/,/
本高2023届,9班,万创炳,105,84,107.5,59,36,/,62,/,/
本高2023届,9班,包念迅,97,93,116,68,68,/,/,/,72
本高2023届,10班,晏为妮,102,73,117.5,45,/,53,/,/,51
本高2023届,10班,骆凝娟,110,64,93,34,/,47,/,/,60
本高2023届,10班,林嫚泓,106,44,93,40,/,36,/,/,42
本高2023届,10班,秋泳薇,108,73,133.5,67,57,73,/,/,/
本高2023届,10班,金怡文,94,75,115,67,39,60,/,/,/
本高2023届,11班,冯兵弘,104,78,108,56,40,/,/,/,57
本高2023届,11班,童纯妹,103,97,131,66,37,/,/,/,64
本高2023届,11班,吕婉诗,110,82,125.5,58,39,/,/,/,56
本高2023届,12班,左忆馨,94,73,99.5,35,26,/,/,/,45
本高2023届,12班,龙攀战,92,60,116,27,16,/,/,/,39
本高2023届,12班,顾惠美,101,64,128.5,71,48,66,/,/,/
本高2023届,12班,祖菊慧,101,90,118,39,48,/,69,/,/
本高2023届,12班,范钟熠,110,84,135.5,76,52,57,/,/,/
本高2023届,12班,奚微铭,110,95,119,46,47,67,/,/,/
本高2023届,12班,莫丽谨,89,82,125.5,36,35,70,/,/,/
本高2023届,13班,乔达凝,104,72,111.5,43,54,66,/,/,/
本高2023届,13班,石冰尉,113,84,118,49,55,70,/,/,/
本高2023届,13班,梅亮钊,91,82,110,68,52,66,/,/,/
本高2023届,13班,支孝冰,99,85,97.5,55,59,74,/,/,/
本高2023届,13班,牧坤孟,95,79,96,56,21,57,/,/,/
本高2023届,14班,范丹亚,99,31,125.5,25,20,/,/,/,50
本高2023届,14班,李纯勋,103,83,117.5,52,29,/,53,/,/
本高2023届,14班,蒋泓川,102,71,106.5,56,28,/,47,/,/
本高2023届,14班,韶航珑,115,81,108,57,71,69,/,/,/
本高2023届,14班,许然西,105,76,99,26,24,52,/,/,/
本高2023届,14班,牧红爽,105,95,123,64,56,65,/,/,/
本高2023届,14班,邵姝凡,99,79,118.5,35,34,54,/,/,/
本高2023届,15班,俞想妤,97,56,101.5,32,59,58,/,/,/
本高2023届,15班,滑朝建,108,97,115.5,54,51,64,/,/,/
本高2023届,1班,徐冉为,108,93,129.5,72,80,87,/,/,/
本高2023届,1班,徐嵘音,107,94,126,69,59,/,/,/,69
本高2023届,1班,穆玫冰,110,127,124.5,67,64,76,/,/,/
本高2023届,2班,殷妃义,105,39,121,/,/,45,61,68,/
本高2023届,2班,钟贞凡,90,16,82.5,/,/,/,50,59,43
本高2023届,2班,吴涌钧,116,44,124,/,/,/,56,65,60
本高2023届,2班,江榕晶,110,76,108,/,/,/,56,67,53
本高2023届,3班,时城祯,102,86,134.5,/,/,65,71,74,/
本高2023届,3班,芮昭花,124,104,141,/,/,/,83,83,68
本高2023届,3班,姜渝锬,114,79,129,/,/,75,73,78,/
本高2023届,3班,汤歌莺,107,78,134,/,/,60,70,69,/
本高2023届,4班,怀茉琚,102,83,121,/,/,/,64,76,74
本高2023届,5班,薛芬菲,117,78,111,58,45,/,/,/,68
本高2023届,5班,姚隽耘,94,82,97.5,51,34,/,/,/,44
本高2023届,5班,仰霄宪,105,74,117,47,32,/,/,/,61
本高2023届,6班,高寒登,113,94,120.5,70,39,/,69,/,/
本高2023届,6班,颜斯谨,114,94,126,59,69,/,/,/,68
本高2023届,6班,昌樱素,117,98,136,78,64,82,/,/,/
本高2023届,7班,沈薇亚,112,102,128,54,56,89,/,/,/
本高2023届,7班,郦珏茹,121,98,138.5,76,64,88,/,/,/
本高2023届,7班,秦淳雪,107,111,136.5,80,68,77,/,/,/
本高2023届,8班,阮杏苹,103,96,137.5,45,47,54,/,/,/
本高2023届,8班,程纯驰,113,89,113.5,69,63,56,/,/,/
本高2023届,8班,瞿典珉,111,66,123,68,43,60,/,/,/
本高2023届,8班,齐隽香,111,89,85.5,55,50,72,/,/,/
本高2023届,9班,祖知杉,104,102,126.5,71,56,/,62,/,/
本高2023届,9班,毕嫣栋,109,92,112,54,48,67,/,/,/
本高2023届,10班,孙田轲,107,62,110,40,/,59,/,/,64
本高2023届,10班,孙贤实,115,110,124.5,66,/,84,/,/,68
本高2023届,10班,符鹏茂,110,89,122.5,58,45,72,/,/,/
本高2023届,10班,郭锨丁,108,92,128.5,44,/,/,/,/,/
本高2023届,10班,夏晔吉,106,88,108.5,42,/,53,/,/,61
本高2023届,11班,姜牧定,107,101,133,62,63,/,/,/,61
本高2023届,11班,宣霁娓,95,68,119,42,46,/,/,/,48
本高2023届,11班,钱昕乐,106,83,113,64,53,/,/,/,65
本高2023届,11班,裘羽谊,106,87,102.5,57,59,/,/,/,57
本高2023届,12班,宋琪淑,94,89,114.5,34,23,58,/,/,/
本高2023届,12班,郎甜雯,93,99,103,51,53,68,/,/,/
本高2023届,12班,马薇闯,105,98,133,52,60,/,67,/,/
本高2023届,13班,莫珑凝,95,69,85.5,42,21,48,/,/,/
本高2023届,13班,荣喜坤,99,85,119,60,39,67,/,/,/
本高2023届,13班,贡思溢,97,76,135,61,55,86,/,/,/
本高2023届,13班,伍琰忱,95,77,80.5,54,29,58,/,/,/
本高2023届,13班,魏融冶,103,79,104,64,41,60,/,/,/
本高2023届,13班,常仁宙,99,45,113,21,20,50,/,/,/
本高2023届,14班,金洵冲,97,67,109.5,36,23,59,/,/,/
本高2023届,15班,周恩禹,101,108,124,79,50,56,/,/,/
本高2023届,15班,徐屹友,104,81,111,59,57,69,/,/,/
本高2023届,15班,武品恩,103,81,/,54,/,/,/,/,/
本高2023届,1班,庞霁隽,102,80,121.5,68,37,/,/,/,67
本高2023届,1班,童歆瑶,102,90,122.5,41,39,61,/,/,/
本高2023届,1班,任晔喜,101,112,123.5,86,62,/,/,/,68
本高2023届,2班,诸冰朵,101,87,127.5,/,/,65,64,83,/
本高2023届,2班,宣子麟,116,87,132.5,/,/,/,67,84,65
本高2023届,2班,董盼竹,99,71,115,/,/,57,81,69,/
本高2023届,2班,凤榕贞,102,54,96,/,/,/,51,74,63
本高2023届,2班,郭晨朝,104,83,110.5,/,/,81,73,75,/
本高2023届,3班,翁晶恋,110,87,116.5,/,/,59,64,78,/
本高2023届,3班,芮韵习,109,96,126.5,/,/,65,65,70,/
本高2023届,3班,侯娆璐,119,79,117,/,/,/,69,81,81
本高2023届,4班,邹尤栋,100,61,75.5,/,/,/,46,76,50
本高2023届,4班,徐融仲,102,64,120.5,/,/,/,68,71,59
本高2023届,4班,蒙熠莺,106,80,113,/,/,/,63,73,60
本高2023届,4班,庞炜豪,108,81,130.5,/,/,/,61,89,61
本高2023届,4班,姚盈游,102,78,131.5,/,/,/,76,79,64
本高2023届,4班,怀朴魁,87,62,125,/,/,48,59,72,/
本高2023届,4班,范颜佳,97,78,99.5,/,/,/,65,66,53
本高2023届,4班,包冶荷,107,91,126.5,/,/,/,60,73,74
本高2023届,5班,秦萌芯,106,70,115,54,37,/,/,/,50
本高2023届,5班,郝仲勤,101,97,117,69,57,/,/,/,58
本高2023届,6班,杜姝若,115,67,133,49,29,/,69,/,/
本高2023届,6班,云野婕,105,91,136,65,49,/,/,/,69
本高2023届,7班,陆杉真,116,111,129.5,/,/,/,77,76,68
本高2023届,7班,瞿靖宜,110,118,139,71,40,77,/,/,/
本高2023届,8班,郜征如,101,87,126,57,31,68,/,/,/
本高2023届,8班,裴庚嘉,106,100,110.5,45,51,70,/,/,/
本高2023届,8班,纪彤荟,99,87,125.5,58,40,61,/,/,/
本高2023届,9班,尚青楷,107,108,118,69,55,/,74,/,/
本高2023届,9班,霍肠领,110,97,104.5,65,37,/,58,/,/
本高2023届,9班,缪旋奎,101,80,116.5,48,24,48,/,/,/
本高2023届,9班,奚玲红,110,79,124,56,44,53,/,/,/
本高2023届,10班,薛珂舜,103,78,115.5,44,/,54,/,/,53
本高2023届,10班,管杨忆,100,64,118.5,37,/,43,/,/,53
本高2023届,11班,宁雅容,104,67,126,42,49,/,/,/,49
本高2023届,11班,祖平锁,103,57,88,42,39,/,/,/,57
本高2023届,11班,富有权,112,81,117.5,51,37,/,/,/,66
本高2023届,11班,孔娟霜,105,60,99,37,30,/,/,/,61
本高2023届,11班,谢瑶竹,109,86,126.5,64,49,/,/,/,64
本高2023届,11班,褚强琰,90,83,90.5,58,37,/,/,/,43
本高2023届,11班,鲍柯元,105,102,125,62,44,/,/,/,68
本高2023届,11班,柯予楚,114,85,125.5,59,43,/,/,/,65
本高2023届,11班,龚千萱,111,70,123,47,43,/,/,/,62
本高2023届,12班,郁艾玥,103,64,106.5,38,32,66,/,/,/
本高2023届,12班,支霞露,109,90,132.5,61,37,66,/,/,/
本高2023届,12班,伏音昭,100,66,102,31,24,45,/,/,/
本高2023届,12班,何耘媛,101,86,123,73,35,70,/,/,/
本高2023届,12班,祁润熠,98,70,121,44,47,55,/,/,/
本高2023届,12班,秦泳烨,103,77,119.5,53,35,/,/,/,60
本高2023届,12班,郑非鹏,97,54,105.5,18,22,52,/,/,/
本高2023届,12班,束鑫天,108,87,/,60,49,67,/,/,/
本高2023届,13班,管谦革,102,80,99,41,42,80,/,/,/
本高2023届,13班,倪婵芯,94,65,126,50,46,68,/,/,/
本高2023届,14班,仰伶梦,91,73,126,69,51,73,/,/,/
本高2023届,14班,秋姝蕙,113,67,138,51,52,/,75,/,/
本高2023届,14班,苏昌飚,103,58,99.5,28,23,/,57,/,/
本高2023届,15班,童樱忆,112,82,127,55,24,60,/,/,/
本高2023届,1班,方芝沁,114,109,130,65,64,87,/,/,/
本高2023届,1班,武劫柏,118,112,136,74,70,/,/,/,83
本高2023届,1班,毕名飙,109,120,123.5,73,74,71,/,/,/
本高2023届,1班,伍琦婵,111,113,120.5,69,69,/,/,/,69
本高2023届,1班,葛延嘉,101,98,127,62,59,/,/,/,71
本高2023届,1班,常惟星,110,112,137.5,82,72,75,/,/,/
本高2023届,2班,姜林韧,108,82,124.5,/,/,/,72,88,52
本高2023届,2班,姜和牧,112,85,113,/,/,/,68,75,54
本高2023届,2班,秦涌双,109,87,134.5,/,/,73,70,77,/
本高2023届,2班,陶珑唯,113,81,126.5,/,/,66,67,81,/
本高2023届,2班,芮霁曦,108,55,121,/,/,/,58,64,59
本高2023届,2班,骆廷朔,111,16,/,/,/,/,36,57,12
本高2023届,2班,倪芝宝,98,75,106.5,/,/,/,63,76,62
本高2023届,2班,伏宽岱,109,71,115.5,/,/,55,60,69,/
本高2023届,3班,仲皓亮,98,50,135,/,/,57,72,83,/
本高2023届,3班,强松利,119,60,136,/,/,73,73,74,/
本高2023届,3班,嵇羚慧,113,88,130,/,/,/,77,84,74
本高2023届,3班,邱婷丹,99,70,107.5,/,/,47,55,70,/
本高2023届,3班,龙航卿,106,63,116,/,/,38,63,72,/
本高2023届,3班,宁均涌,114,86,136,/,/,76,72,76,/
本高2023届,4班,汪勉昀,113,61,125,/,/,/,74,80,64
本高2023届,4班,温桦舒,103,68,117.5,/,/,/,69,70,64
本高2023届,4班,巫蔓雅,96,73,111,/,/,/,65,74,75
本高2023届,4班,祝理炯,113,65,126.5,/,/,/,62,81,57
本高2023届,4班,劳如汉,105,89,103,/,/,41,52,62,/
本高2023届,4班,龙莉绚,102,86,120,/,/,/,64,75,61
本高2023届,4班,尤牧隽,113,70,99.5,/,/,53,72,73,/
本高2023届,5班,周悦月,103,66,102.5,55,56,/,/,/,64
本高2023届,5班,时晨腾,104,77,108,67,45,/,/,/,67
本高2023届,6班,薛东吉,98,107,119.5,77,61,/,/,/,73
本高2023届,6班,羿曼晨,106,88,115,68,50,75,/,/,/
本高2023届,6班,郁真婷,99,113,113.5,79,43,68,/,/,/
本高2023届,6班,蒋轶旭,101,101,130,70,59,/,/,/,70
本高2023届,6班,薛西翰,102,102,135.5,78,62,74,/,/,/
本高2023届,6班,秦裙嘉,104,74,125.5,45,46,65,/,/,/
本高2023届,6班,郜韶旎,117,86,131.5,26,44,70,/,/,/
本高2023届,6班,丁军陵,103,109,138.5,84,59,/,/,/,73
本高2023届,6班,谢勉子,107,101,127.5,80,60,75,/,/,/
本高2023届,7班,刘煦城,120,118,131.5,85,80,74,/,/,/
本高2023届,7班,常原焘,102,139,124.5,84,53,72,/,/,/
本高2023届,8班,农昀珠,91,62,98,53,55,67,/,/,/
本高2023届,8班,史化闯,102,97,104,42,47,46,/,/,/
本高2023届,8班,颜松坤,107,73,113,62,43,59,/,/,/
本高2023届,8班,舒莺靓,103,99,119.5,63,62,76,/,/,/
本高2023届,8班,姬营晗,103,80,120.5,65,62,56,/,/,/
本高2023届,8班,贡和福,107,74,86,38,42,57,/,/,/
本高2023届,8班,祖瑶韶,95,98,123,81,51,68,/,/,/
本高2023届,8班,焦盼姬,106,110,112,75,58,73,/,/,/
本高2023届,9班,颜璞蔚,110,90,116.5,57,59,82,/,/,/
本高2023届,9班,韦淞晨,101,45,/,37,/,/,/,/,/
本高2023届,9班,倪晔盼,91,89,110,58,62,/,/,/,61
本高2023届,9班,符奕游,91,62,54.5,43,30,/,47,/,/
本高2023届,9班,吕佳壮,95,76,120,66,31,/,/,/,63
本高2023届,9班,时澄娟,106,77,106,30,22,58,/,/,/
本高2023届,10班,戴碧婉,95,67,112,37,/,51,/,/,67
本高2023届,10班,宁桢旖,109,75,105,36,/,62,/,/,65
本高2023届,10班,周为君,105,78,114,38,/,53,/,/,61
本高2023届,10班,宫嘉深,104,62,118,34,/,47,/,/,50
本高2023届,10班,施如艾,95,57,109.5,46,43,43,/,/,/
本高2023届,10班,鲁暖习,103,84,123.5,76,33,71,/,/,/
本高2023届,10班,潘通争,97,72,125,65,28,43,/,/,/
本高2023届,11班,黄翠妤,106,79,127,40,42,/,/,/,68
本高2023届,11班,彭松朔,121,84,114,54,48,/,/,/,62
本高2023届,11班,焦柳韶,109,79,118.5,46,53,/,/,/,55
本高2023届,11班,诸丰乾,92,90,109.5,55,42,/,/,/,55
本高2023届,11班,符格霓,99,87,122.5,64,48,/,/,/,58
本高2023届,11班,惠化锴,100,80,90.5,36,23,/,/,/,44
本高2023届,11班,梅薇彬,107,76,113,70,57,/,/,/,72
本高2023届,11班,柳曦润,103,70,131,51,52,/,/,/,69
本高2023届,11班,曹江疆,101,78,96.5,56,42,/,/,/,58
本高2023届,12班,宣烈禄,95,68,122,66,49,59,/,/,/
本高2023届,12班,孙轶名,87,76,108.5,48,32,/,/,/,40
本高2023届,12班,尤知鹃,106,74,135,/,32,73,/,/,/
本高2023届,12班,万衡林,99,70,119.5,38,34,51,/,/,/
本高2023届,12班,孙瑾晗,107,81,128.5,34,35,/,56,/,/
本高2023届,12班,任坦将,110,109,103.5,48,47,63,/,/,/
本高2023届,13班,傅滢鹃,77,37,106.5,15,15,56,/,/,/
本高2023届,13班,童铮墨,104,58,104.5,31,39,60,/,/,/
本高2023届,13班,刁赫锟,104,85,113,50,46,74,/,/,/
本高2023届,13班,司淞建,95,66,95.5,31,15,56,/,/,/
本高2023届,14班,孔珠恋,105,103,122,70,60,/,56,/,/
本高2023届,14班,云翰炳,99,81,115,40,25,/,60,/,/
本高2023届,14班,王沙琰,107,78,135,56,37,/,72,/,/
本高2023届,14班,祖薇实,104,67,120,42,22,/,/,/,51
本高2023届,14班,解如果,113,84,123,54,39,/,54,/,/
本高2023届,15班,刘颢路,108,81,133,59,50,67,/,/,/
本高2023届,15班,计祺献,89,102,107,76,44,/,/,/,55
本高2023届,15班,吉妙菱,101,86,104,52,30,/,59,/,/
本高2023届,15班,孟灵珍,93,100,107,54,60,76,/,/,/
本高2023届,15班,黄贤珉,106,86,105,64,59,/,/,/,54
本高2023届,15班,龚红浪,100,90,138,63,53,71,/,/,/
本高2023届,15班,时良欢,103,80,113,68,35,/,74,/,/
本高2023届,15班,诸舰壮,104,74,124,53,35,/,50,/,/
本高2023届,15班,管女恋,110,86,122.5,61,35,64,/,/,/
